Datum,Brot,Brötchen,Croissant,Konditorei,Kuchen,Saisonbrot,<NA>
2017-03-22,101.415037514976,239.754869003961,101.654984780132,81.269583581414,185.865995045763,NA,NA
2017-03-23,100.177760988448,242.789527548901,81.3953457468891,70.849572294015,199.236085328032,NA,NA
2017-03-24,128.368364908016,263.089113905418,92.3970924998567,58.5851663089429,228.995269827416,NA,NA
2017-03-25,97.8900868337535,332.663651438926,142.808942965401,93.7758182509783,244.607027290376,NA,NA
2017-03-26,85.2187867213704,439.134557811679,147.749370577668,136.703246958164,303.304688462581,NA,NA
2017-03-27,162.660207279858,281.658152255303,105.119114588585,67.4186879160606,178.202716912645,NA,NA
2017-03-28,107.613301109633,301.988407159166,141.684536419139,69.5508750394699,249.305527280316,NA,NA
2017-03-29,141.002747009982,283.901062102534,115.381551439348,80.1827950388481,193.830407363375,NA,NA
2017-03-30,151.539022676893,258.352530429171,115.063014487946,72.0581071717604,167.77991292989,NA,NA
2017-03-31,195.105275573427,335.790960706967,157.481998785748,82.5857123112681,180.482561633309,NA,NA
2017-04-01,224.207429968001,400.922478349418,211.755833640533,105.327884180599,264.587214218339,NA,NA
2017-04-02,90.4108850533697,432.301825932669,188.064263906535,158.564600534337,219.222337561653,NA,NA
2017-04-03,187.854069053637,281.878141494214,101.173868201099,48.8649330595976,235.099445841678,NA,NA
2017-04-04,167.875773750993,281.892523822351,144.48225784655,103.705254020785,219.879218705795,NA,NA
2017-04-05,98.318686836073,250.769371674356,94.3263408382335,64.3576534956172,227.038400118995,NA,NA
2017-04-06,142.738966819238,254.338964495354,118.869514113661,100.271587035808,232.449965037292,NA,NA
2017-04-07,153.13878108102,334.908836896616,128.841093710239,65.2294235118217,208.319733804666,NA,NA
2017-04-08,183.065412513501,437.165237854628,215.929338577534,61.6953008735896,265.698214966476,NA,NA
2017-04-09,78.3925102817988,436.776106619664,207.685117628376,219.280741698519,315.664491628115,NA,NA
2017-04-10,157.029670654949,371.780197997679,180.185219117576,58.4301668528818,280.038959302124,NA,NA
2017-04-11,142.450858065516,358.664757300646,178.857217552131,52.4537471926837,246.583597789097,NA,NA
2017-04-12,127.466200723679,355.373078137408,140.537089366937,83.3483028955622,256.331781657731,NA,NA
2017-04-13,357.843060948626,538.001607100292,238.93565386119,67.6590164952461,318.637385965497,NA,NA
2017-04-14,NA,NA,NA,NA,NA,NA,0
2017-04-15,396.16076955053,703.461610637217,355.356015292507,96.988462555113,397.745140653693,NA,NA
2017-04-16,87.2043256933579,587.643444652763,208.028073939397,163.798968606753,313.891825934988,NA,NA
2017-04-17,23.1962791847882,535.752770931191,220.822836970653,123.155523116043,240.216709575721,NA,NA
2017-04-18,123.947010890956,385.935119291841,174.405032102088,80.2153036784791,240.477901761706,NA,NA
2017-04-19,107.21034333897,335.51977175735,166.270946808251,75.1363705043662,196.166067711426,NA,NA
2017-04-20,145.310365058131,379.098895887089,158.4435755673,61.3656923024417,277.746872210764,NA,NA
2017-04-21,124.895216030507,362.773394053737,172.182312895265,79.5611036276012,276.640745350247,NA,NA
2017-04-22,81.3906991756264,288.896109942583,142.250829321991,82.4365753574389,280.107585712671,NA,NA
2017-04-23,54.169922075821,344.478120384968,128.011118638722,108.160033400098,254.801005051949,NA,NA
2017-04-24,92.4677986737874,252.01457232722,110.815677841066,48.2688725316541,173.138734794459,NA,NA
2017-04-25,80.9218016064876,264.954804770732,90.8424805388247,93.7444327678031,195.820793331953,NA,NA
2017-04-26,82.1124954906633,249.875360970281,91.9799340844463,62.8963375122886,217.400706247577,NA,NA
2017-04-27,98.0715104557433,307.530107231385,86.5414452917236,52.8328537833768,193.571932122309,NA,NA
2017-04-28,125.456981753476,307.704983145882,91.6206157973301,93.814442811662,239.965767752371,NA,NA
2017-04-29,123.277101467222,398.46430059208,142.668665736822,78.0971347346375,265.652130449406,NA,NA
2017-04-30,60.2450021630226,562.916646456546,263.074963178365,143.743529921784,376.406197015406,NA,NA
2017-05-01,NA,NA,NA,NA,NA,NA,0
2017-05-02,155.095888788648,315.630672686886,121.933716606701,90.2913380889921,224.460397977675,NA,NA
2017-05-03,118.326086080103,284.682835501851,119.106872435795,73.1703266866572,219.050576291744,NA,NA
2017-05-04,149.956078967988,295.915357606995,74.6328709215242,71.1406609605042,211.614338282333,NA,NA
2017-05-05,86.0402504738117,285.806850844963,78.6283508592188,54.8732542166246,257.727004746732,NA,NA
2017-05-06,137.068189796743,362.221217999852,187.893403457783,92.5323948760614,293.926963855473,NA,NA
2017-05-07,89.0086685072793,508.869139944886,199.339353285128,126.947241444583,240.382069263125,NA,NA
2017-05-08,148.83378586129,311.132934202698,93.5346324124759,102.773384581564,332.676745659594,NA,NA
2017-05-09,94.3672716433608,329.987372950283,150.630312037039,69.5364551185151,289.719168140822,NA,NA
2017-05-10,110.05390644857,336.064196426434,119.911954666173,61.7792073905273,313.401810139784,NA,NA
2017-05-11,142.677183364091,363.473342078586,131.244722476807,72.8861793443066,267.482152244043,NA,NA
2017-05-12,155.268162620008,367.750542687151,126.143339639084,68.2309660323106,327.994030360722,NA,NA
2017-05-13,132.162595452678,459.7247031502,209.808530503879,58.305603187413,337.812900050452,NA,NA
2017-05-14,81.7822715275506,530.58659713245,243.839147660595,165.787943714285,298.516009685069,NA,NA
2017-05-15,152.569401591519,342.889202042715,128.732413284614,46.9369598854349,248.364264375988,NA,NA
2017-05-16,133.170424802247,313.764952419603,124.651715960501,87.5012817316997,286.537288730474,NA,NA
2017-05-17,80.7776768540183,280.817288739061,100.509180114311,52.2216515391077,180.530192458298,NA,NA
2017-05-18,103.501730355572,292.893495200293,106.689064260606,48.9746270370385,220.51358813854,NA,NA
2017-05-19,84.0165889848927,323.868172489266,122.084205270661,83.3433113602956,253.202977700598,NA,NA
2017-05-20,174.274302653978,399.207931088701,182.261517278229,72.2408129711556,330.116910689343,NA,NA
2017-05-21,55.8214595630896,490.732842299275,227.67270257599,81.2419387265385,317.49470665019,NA,NA
2017-05-22,138.415948678585,320.454391423915,128.575815518014,63.2162742609165,230.090365674046,NA,NA
2017-05-23,96.780584678581,298.6104668373,110.225477848188,70.5717735905547,244.051421992994,NA,NA
2017-05-24,136.939147637809,321.683000444292,133.616732956026,55.0551017140636,249.8950638071,NA,NA
2017-05-25,83.9282232026622,482.301654528959,210.548524011838,178.507311972289,317.404836481468,NA,NA
2017-05-26,127.227158892085,477.872595597851,214.844989934608,96.5346384793528,225.010073250424,NA,NA
2017-05-27,128.587609179322,466.44498663774,242.802648676142,83.3171295360551,298.641514720536,NA,NA
2017-05-28,72.2162693070431,562.175923774896,258.875202728905,79.3642256524708,280.801005123022,NA,NA
2017-05-29,138.960680835425,353.209476241264,143.870005518646,106.540596254849,218.340098437627,NA,NA
2017-05-30,112.762433854322,317.086764790425,99.5288254799332,67.7307516958576,256.92205894152403,NA,NA
2017-05-31,128.075086840652,312.984752322811,137.596314089354,83.0460110169265,250.903481555561,NA,NA
2017-06-01,122.612602773757,326.444731043874,131.185928554762,63.4915307338161,257.53068125839,NA,NA
2017-06-02,109.568315162716,352.166900202888,108.539694596306,62.6538987320347,219.892781359991,NA,NA
2017-06-03,147.340788187836,430.671317030427,202.327403612151,79.8748577098249,341.219951593786,NA,NA
2017-06-04,71.186698283748,475.727406203782,213.121898505059,133.455027306339,282.766379717761,NA,NA
2017-06-05,51.613320416559,631.207142909744,300.22343502337,172.589776003415,305.044021088221,NA,NA
2017-06-06,129.923307518664,405.757523699606,140.565536536744,102.198889451759,230.088051311499,NA,NA
2017-06-07,96.3261708017248,328.179059389348,162.153139309064,83.9117859837582,199.147542181916,NA,NA
2017-06-08,109.25094379784,333.992680117377,118.536762094212,73.5704897538955,248.667270223624,NA,NA
2017-06-09,146.050825934372,360.541873839481,163.069676294977,67.4684022242791,252.167271175662,NA,NA
2017-06-10,155.244457489777,394.659748547811,210.975177421469,32.1168117155127,295.925237566685,NA,NA
2017-06-11,71.2809920560123,468.687847891715,215.171645362008,46.2552218805324,218.900286398773,NA,NA
2017-06-12,134.798408035579,321.626699370205,133.14564353779,97.26620417744,224.860256662599,NA,NA
2017-06-13,118.641824642293,359.221168966116,144.137864637622,63.3994762725495,251.89343554553,NA,NA
2017-06-14,107.822210054913,329.596145708856,141.310244761151,69.9676858088209,241.878666670142,NA,NA
2017-06-15,121.510818120738,442.307093391398,149.097950537212,50.2552344362863,239.393849321219,NA,NA
2017-06-16,159.386053748275,452.798153358759,188.189995473921,31.6497269804199,357.991437584472,NA,NA
2017-06-17,152.587185601354,578.780125724772,289.376417642361,72.512643357311,352.506179682214,NA,NA
2017-06-18,75.1727854873289,586.165188828483,301.35058891641,71.2599878811923,216.356703017971,NA,NA
2017-06-19,146.631334543439,382.488175663817,211.583246910582,66.5031569430632,266.040845002576,NA,NA
2017-06-20,127.815304326711,434.849517951858,181.240683684111,59.7710397044917,239.596188002166,NA,NA
2017-06-21,120.022105971466,430.906719081176,181.547354525725,74.2881182284261,232.925986116455,NA,NA
2017-06-22,78.1688619382617,418.672448020086,143.490671929285,93.3756723023931,231.444516999084,NA,NA
2017-06-23,160.591006007475,439.210505371538,172.344413428855,79.9477044026905,335.567446461642,NA,NA
2017-06-24,213.304834757744,631.28176537999,367.632769652741,62.1562035019027,448.004437068748,NA,NA
2017-06-25,69.3531645812572,577.997897373246,257.372454543866,94.280904248875,305.520160355371,NA,NA
2017-06-26,155.543228693566,343.416699850294,161.648694395923,33.6633467822054,270.978865267527,NA,NA
2017-06-27,135.490018589734,352.863655088474,134.933457557944,91.650467989219507,233.934559868307,NA,NA
2017-06-28,110.528030025808,375.93664906759,185.573198643115,97.0032376307129,205.983447305846,NA,NA
2017-06-29,126.32363509346,359.267467899639,155.221902949467,108.636058610424,275.570722936418,NA,NA
2017-06-30,118.656267761961,332.500323215319,126.129236923882,69.1769825237336,276.906279043165,NA,NA
2017-07-01,142.537037918789,443.178850570886,183.864255743189,91.7431250723518,263.834203280722,NA,NA
2017-07-02,63.6146685898519,477.995936942089,246.338419886437,113.939643815891,258.691508842531,NA,NA
2017-07-03,144.589969427013,373.267876537498,187.71776492446,63.8439379450254,265.352384049741,NA,NA
2017-07-04,NA,NA,NA,NA,NA,NA,0
2017-07-05,137.917961104922,457.585596181938,199.163798137962,65.1183318108935,283.910217712057,NA,NA
2017-07-06,170.80244658411,448.518282397681,188.91776073987,86.783817525492,261.128792847111,NA,NA
2017-07-07,136.561795937936,476.283376116767,192.727972707754,68.9772820349558,280.03553855482,NA,NA
2017-07-08,156.573447907018,580.465886398025,241.187433084311,95.7270922502977,323.252800431888,NA,NA
2017-07-09,76.246567028981,613.942968297244,329.248061272308,107.869190385805,291.01852385457,NA,NA
2017-07-10,140.641759507657,403.02834298579,177.453927895789,96.5349131699666,308.707126781116,NA,NA
2017-07-11,134.174542819592,423.994881388252,168.296001762297,66.1297555388744,216.222234709874,NA,NA
2017-07-12,92.5453856390347,395.371907193752,154.145230589462,82.3784967231009,305.086914673925,NA,NA
2017-07-13,165.69253636193,460.294611216087,189.580727494569,95.1582387192905,250.968535168665,NA,NA
2017-07-14,161.336234262394,455.738678370628,183.691695131553,85.6926686077635,336.129612974149,NA,NA
2017-07-15,161.368243588646,671.168738211215,245.417481970711,71.1735594852225,285.564576484531,NA,NA
2017-07-16,83.446445422438,596.167592528165,285.659838885549,94.3001047890986,312.089956191711,NA,NA
2017-07-17,158.966094203543,487.240000029275,210.556063204536,72.6701335341285,308.725687110286,NA,NA
2017-07-18,123.668309159157,498.207067945866,210.035193962853,89.1266102583634,292.647047885435,NA,NA
2017-07-19,126.617460532105,480.701110944238,264.262174906022,77.1847470017168,272.974738842505,NA,NA
2017-07-20,152.89730610752,516.025848097357,231.137564394634,74.7950274442457,307.578629865835,NA,NA
2017-07-21,128.063478737945,557.68775678789,240.009691214717,55.5483271970157,242.757993509039,NA,NA
2017-07-22,118.581655925728,703.366173269316,311.79730154225,69.8668112848796,311.294356726898,NA,NA
2017-07-23,60.4808932763266,607.272441480619,270.892805038016,86.316802196675,309.722661028726,NA,NA
2017-07-24,171.708992805544,579.28803115614,319.719249418743,90.7708220684182,294.414373895706,NA,NA
2017-07-25,129.504249202353,510.733529654244,256.669227442759,81.2695426792517,292.873336608295,NA,NA
2017-07-26,182.444822422102,507.820179245606,287.611585624058,79.1146599002503,280.921450739357,NA,NA
2017-07-27,239.066940896544,582.549770241516,264.347742587261,111.906264476103,274.724777653659,NA,NA
2017-07-28,184.323576306162,551.167149777235,291.869109786323,81.3318887692057,265.400900332413,NA,NA
2017-07-29,202.431896081896,557.05720038088,367.886160346572,67.3861469013822,260.119810951082,NA,NA
2017-07-30,65.4532794606465,605.805099130182,322.250156339845,150.306407349588,294.303759404718,NA,NA
2017-07-31,162.425333410717,548.102447200155,294.721801189509,87.2264793728435,222.684255865425,NA,NA
2017-08-01,166.135486122073,557.470897762849,294.872700835774,88.2080059991747,325.864227815201,NA,NA
2017-08-02,155.022099183108,584.846712161711,304.11610963943,131.702253696054,346.233879982049,NA,NA
2017-08-03,159.5753401745,483.068231580132,290.500488567803,55.4231226495198,284.067056413653,NA,NA
2017-08-04,161.585238563032,542.553671194929,296.329975775803,109.238985280319,306.240426831459,NA,NA
2017-08-05,198.088094187281,641.275312196642,323.640426901058,85.1293179346948,305.981167385721,NA,NA
2017-08-06,72.3122759066064,591.809052421491,306.788962919757,127.390987922708,250.580732174045,NA,NA
2017-08-07,172.028528903065,533.297032767377,279.605045716123,125.232220841053,228.070359307693,NA,NA
2017-08-08,137.161092618244,573.241944463135,325.750887704869,67.058818368455,241.398367826028,NA,NA
2017-08-09,138.409853223588,502.947388962741,294.987094993166,76.5695591163478,275.224826686467,NA,NA
2017-08-10,144.270402110132,500.543723798549,247.418838307197,62.3945970040157,285.768050551316,NA,NA
2017-08-11,180.959666237058,505.047502675496,231.41872971895,192.905985979155,372.782287967599,NA,NA
2017-08-12,150.572600694148,573.942499138818,293.212102250901,88.4596063385422,496.340276625854,NA,NA
2017-08-13,80.2751371635464,537.191803566869,317.981827860432,171.364541630665,409.881574019081,NA,NA
2017-08-14,161.757769956575,516.880895848593,235.073505255603,69.9011710580554,292.091747260976,NA,NA
2017-08-15,111.761335307047,546.664314691533,256.477737683784,84.1907304228019,255.608134685099,NA,NA
2017-08-16,126.034311313186,469.926063751212,223.342663387873,110.847258810596,251.948840372397,NA,NA
2017-08-17,174.467285452882,473.637718291986,196.017526514133,94.0098247173751,301.780605072633,NA,NA
2017-08-18,121.506482436341,479.414134575115,222.037173809602,115.429769462369,262.733830596957,NA,NA
2017-08-19,160.328375151501,580.484834323311,237.468659429889,88.5117263512927,375.15503525195,NA,NA
2017-08-20,88.8323053510043,590.703195653633,290.670880726839,177.591810776184,454.786377826213,NA,NA
2017-08-21,156.498349566742,515.578324075335,206.04345319101,116.218577478867,317.30654950445,NA,NA
2017-08-22,137.482146234831,476.178832179405,184.444297083114,121.055352670959,264.929017109264,NA,NA
2017-08-23,146.200693986919,429.116714335813,217.364001604778,111.127810160075,291.915768159844,NA,NA
2017-08-24,161.178424672584,422.213771239195,198.899809873781,81.5352495021915,275.774809663247,NA,NA
2017-08-25,121.67851633637,442.732011562091,187.866584876945,74.8792539023913,280.842590523046,NA,NA
2017-08-26,175.29635154451,564.453618112439,252.88884904238,84.5048268353206,339.991828492121,NA,NA
2017-08-27,60.3904195840305,555.617737882176,213.994278660086,88.2407570500263,317.500175379358,NA,NA
2017-08-28,109.862269383009,375.106401311545,178.416399044592,116.448376909258,231.420492544675,NA,NA
2017-08-29,140.114833354281,394.195226668081,178.168559343469,93.7809909339894,298.71183853668,NA,NA
2017-08-30,117.705814678758,327.159789018683,146.947497344114,111.524579913385,253.839980851605,NA,NA
2017-08-31,110.484249613829,340.930337220358,157.231550891196,71.906687893883,240.055669466492,NA,NA
