"Datum","Warengruppe","Umsatz","KielerWoche","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","weekday"
2013-12-08,"Konditorei",101.998231468739,FALSE,8,6.975,16,63,"Sunday"
2013-12-09,"Konditorei",66.1496191363994,FALSE,7,9.2375,10,45,"Monday"
2013-12-10,"Konditorei",60.8077382038886,FALSE,7,7.1875,8,61,"Tuesday"
2013-12-11,"Konditorei",49.7261823587047,FALSE,7,5.025,9,10,"Wednesday"
2013-12-12,"Konditorei",62.7526558507983,FALSE,8,2.525,8,28,"Thursday"
2013-12-15,"Konditorei",97.4825174374607,FALSE,8,7.925,12,61,"Sunday"
2013-12-16,"Konditorei",37.1897783267561,FALSE,8,8.775,12,NA,"Monday"
2013-12-17,"Konditorei",69.9500582980743,FALSE,8,4.95,8,61,"Tuesday"
2013-12-18,"Konditorei",81.0249143151096,FALSE,7,6.85,8,10,"Wednesday"
2013-12-19,"Konditorei",79.0572340066618,FALSE,7,7.4,10,63,"Thursday"
2013-12-20,"Konditorei",69.9295037876725,FALSE,7,5.2875,10,61,"Friday"
2013-12-21,"Konditorei",63.5616525987563,FALSE,8,6.5625,13,63,"Saturday"
2013-12-22,"Konditorei",138.655812124506,FALSE,7,8.1375,12,61,"Sunday"
2013-12-23,"Konditorei",60.8076590130824,FALSE,3,5.4875,10,NA,"Monday"
2013-12-29,"Konditorei",175.489183127665,FALSE,7,5.7125,9,63,"Sunday"
2014-01-02,"Konditorei",71.7295837755931,FALSE,7,6.25,9,63,"Thursday"
2014-01-03,"Konditorei",111.358444084666,FALSE,7,6.8375,10,63,"Friday"
2014-01-04,"Konditorei",104.673188597976,FALSE,5,6.9375,11,NA,"Saturday"
2014-01-05,"Konditorei",124.764364378822,FALSE,7,6.1875,11,63,"Sunday"
2014-01-06,"Konditorei",104.294206603332,FALSE,7,7.9125,11,65,"Monday"
2014-01-07,"Konditorei",79.4168862163993,FALSE,7,10.4375,13,NA,"Tuesday"
2014-01-08,"Konditorei",82.3370153760945,FALSE,7,8.6375,15,63,"Wednesday"
2014-01-09,"Konditorei",80.2711861838417,FALSE,7,9.6125,16,61,"Thursday"
2014-01-10,"Konditorei",63.2504812118984,FALSE,7,6.6375,17,61,"Friday"
2014-01-11,"Konditorei",57.1201137737824,FALSE,7,5.5875,18,63,"Saturday"
2014-01-12,"Konditorei",187.466582265489,FALSE,2,5.525,16,21,"Sunday"
2014-01-13,"Konditorei",49.8996215621949,FALSE,8,3.1375,10,69,"Monday"
2014-01-14,"Konditorei",83.7591557253582,FALSE,6,4.225,6,28,"Tuesday"
2014-01-15,"Konditorei",78.6490722353439,FALSE,7,3.228571,7,28,"Wednesday"
2014-01-16,"Konditorei",57.5214212168637,FALSE,8,2.7375,9,63,"Thursday"
2014-01-17,"Konditorei",61.4660377155236,FALSE,7,6.7375,4,61,"Friday"
2014-01-18,"Konditorei",66.7096858590463,FALSE,7,5.8875,8,61,"Saturday"
2014-01-19,"Konditorei",161.394205203827,FALSE,7,2.8625,19,10,"Sunday"
2014-01-20,"Konditorei",66.1656875195136,FALSE,8,0.3875,13,61,"Monday"
2014-01-21,"Konditorei",98.212098799943,FALSE,7,-0.65,7,77,"Tuesday"
2014-01-22,"Konditorei",82.1429701099207,FALSE,8,-3.1125,14,22,"Wednesday"
2014-01-23,"Konditorei",66.0486669031107,FALSE,8,-3.1875,11,22,"Thursday"
2014-01-24,"Konditorei",72.3865767161981,FALSE,2,-5.1625,13,10,"Friday"
2014-01-25,"Konditorei",84.5110962290284,FALSE,5,-7.0375,8,NA,"Saturday"
2014-01-26,"Konditorei",201.191517525166,FALSE,1,-8.475,10,10,"Sunday"
2014-01-27,"Konditorei",66.2599633585981,FALSE,5,0.7,9,69,"Monday"
2014-01-28,"Konditorei",74.0575405609287,FALSE,7,-0.2625,10,10,"Tuesday"
2014-01-29,"Konditorei",76.2200829273755,FALSE,7,-5.05,13,77,"Wednesday"
2014-01-30,"Konditorei",72.9890223085887,FALSE,7,-4.4875,8,77,"Thursday"
2014-01-31,"Konditorei",64.6906831302521,FALSE,8,-3.6875,7,10,"Friday"
2014-02-01,"Konditorei",105.676725668115,FALSE,7,3.225,10,63,"Saturday"
2014-02-02,"Konditorei",237.893596916681,FALSE,0,5.4875,8,NA,"Sunday"
2014-02-03,"Konditorei",152.956273429037,FALSE,1,3.475,8,10,"Monday"
2014-02-04,"Konditorei",112.894063883488,FALSE,5,3.925,6,10,"Tuesday"
2014-02-05,"Konditorei",135.061148458054,FALSE,4,3.675,8,10,"Wednesday"
2014-02-06,"Konditorei",140.050350415932,FALSE,7,7.875,11,20,"Thursday"
2014-02-07,"Konditorei",118.729800726482,FALSE,7,8.475,15,63,"Friday"
2014-02-08,"Konditorei",152.794657636639,FALSE,7,6.2875,12,61,"Saturday"
2014-02-09,"Konditorei",365.729264338809,FALSE,5,6.7125,15,63,"Sunday"
2014-02-10,"Konditorei",99.6175131980021,FALSE,2,6.6375,9,NA,"Monday"
2014-02-11,"Konditorei",152.370461421554,FALSE,7,4.925,12,61,"Tuesday"
2014-02-12,"Konditorei",77.6867709724671,FALSE,4,6.1,13,10,"Wednesday"
2014-02-13,"Konditorei",185.345507160016,FALSE,5,7.45,13,NA,"Thursday"
2014-02-14,"Konditorei",174.557054369197,FALSE,5,5.2125,9,10,"Friday"
2014-02-15,"Konditorei",198.394939954409,FALSE,5,11.5,15,NA,"Saturday"
2014-02-16,"Konditorei",286.001635626433,FALSE,7,6.0625,17,63,"Sunday"
2014-02-17,"Konditorei",126.598201633374,FALSE,0,6.6875,9,NA,"Monday"
2014-02-18,"Konditorei",115.553470501728,FALSE,7,7.8,8,10,"Tuesday"
2014-02-19,"Konditorei",85.6674251344062,FALSE,7,6.325,8,61,"Wednesday"
2014-02-20,"Konditorei",135.821239683404,FALSE,6,9.1,11,10,"Thursday"
2014-02-21,"Konditorei",128.229656396637,FALSE,7,7.5125,11,61,"Friday"
2014-02-22,"Konditorei",135.439401637301,FALSE,7,5.925,11,21,"Saturday"
2014-02-23,"Konditorei",430.500089196343,FALSE,1,8.625,12,NA,"Sunday"
2014-02-24,"Konditorei",57.8485386075181,FALSE,1,9.4125,11,NA,"Monday"
2014-02-25,"Konditorei",84.348923725007,FALSE,1,10.475,7,NA,"Tuesday"
2014-02-26,"Konditorei",89.3583951531774,FALSE,5,10.1875,8,NA,"Wednesday"
2014-02-27,"Konditorei",90.8121601379897,FALSE,1,8.8875,7,10,"Thursday"
2014-02-28,"Konditorei",69.1088225459759,FALSE,7,6.1875,6,61,"Friday"
2014-03-01,"Konditorei",109.019649999515,FALSE,2,5.075,9,10,"Saturday"
2014-03-02,"Konditorei",107.77449609988,FALSE,6,6.5625,9,10,"Sunday"
2014-03-03,"Konditorei",95.1732754360082,FALSE,0,9.1875,10,5,"Monday"
2014-03-04,"Konditorei",66.7496305599525,FALSE,7,6.6875,7,10,"Tuesday"
2014-03-05,"Konditorei",105.773446388565,FALSE,7,4.6875,7,28,"Wednesday"
2014-03-06,"Konditorei",93.897140786047,FALSE,3,8.925,9,10,"Thursday"
2014-03-07,"Konditorei",87.1135437231353,FALSE,6,11.275,10,5,"Friday"
2014-03-08,"Konditorei",123.725264018424,FALSE,0,9.9375,6,NA,"Saturday"
2014-03-09,"Konditorei",178.017374804103,FALSE,0,16.4,9,NA,"Sunday"
2014-03-10,"Konditorei",77.0050691066935,FALSE,0,15.8,9,NA,"Monday"
2014-03-11,"Konditorei",96.0114193579654,FALSE,0,7.85,9,NA,"Tuesday"
2014-03-12,"Konditorei",87.5819491860972,FALSE,0,10.2125,8,0,"Wednesday"
2014-03-13,"Konditorei",86.3042676126607,FALSE,0,13.375,10,NA,"Thursday"
2014-03-14,"Konditorei",83.095661478459,FALSE,1,9.6125,10,NA,"Friday"
2014-03-15,"Konditorei",101.236649263482,FALSE,4,9.0375,27,NA,"Saturday"
2014-03-16,"Konditorei",135.208641454406,FALSE,7,9.3375,24,61,"Sunday"
2014-03-17,"Konditorei",60.8538978246202,FALSE,7,9.5875,18,61,"Monday"
2014-03-18,"Konditorei",74.6021348426954,FALSE,7,9.6875,16,21,"Tuesday"
2014-03-19,"Konditorei",62.5925254079212,FALSE,7,9.45,18,61,"Wednesday"
2014-03-20,"Konditorei",87.401519892581,FALSE,0,16.2625,13,NA,"Thursday"
2014-03-21,"Konditorei",76.876909493407,FALSE,7,6.8875,14,63,"Friday"
2014-03-22,"Konditorei",75.7095901700985,FALSE,5,8.85,11,63,"Saturday"
2014-03-23,"Konditorei",122.218061087289,FALSE,4,8.3625,10,NA,"Sunday"
2014-03-24,"Konditorei",63.1258826839349,FALSE,3,7.5625,7,NA,"Monday"
2014-03-25,"Konditorei",61.7796782841541,FALSE,2,7.725,10,21,"Tuesday"
2014-03-26,"Konditorei",85.5428445981278,FALSE,5,7.85,11,21,"Wednesday"
2014-03-27,"Konditorei",86.7553324054727,FALSE,6,5.1,12,NA,"Thursday"
2014-03-28,"Konditorei",63.7182248755607,FALSE,8,5.4,12,10,"Friday"
2014-03-29,"Konditorei",78.2472154179189,FALSE,3,9.375,8,10,"Saturday"
2014-03-30,"Konditorei",114.215169292857,FALSE,0,11.2625,8,28,"Sunday"
2014-03-31,"Konditorei",79.3606414264492,FALSE,7,7.4375,4,45,"Monday"
2014-04-01,"Konditorei",95.6643816088289,FALSE,8,5.7625,13,10,"Tuesday"
2014-04-02,"Konditorei",61.0392736386212,FALSE,2,12.45,8,10,"Wednesday"
2014-04-03,"Konditorei",59.6091517158522,FALSE,3,7.6125,15,10,"Thursday"
2014-04-04,"Konditorei",86.3516555627854,FALSE,6,6.45,15,0,"Friday"
2014-04-05,"Konditorei",77.0706831333719,FALSE,8,9.825,5,61,"Saturday"
2014-04-06,"Konditorei",145.543499552535,FALSE,7,12.1875,8,63,"Sunday"
2014-04-07,"Konditorei",67.168817927136,FALSE,7,15.7875,10,63,"Monday"
2014-04-08,"Konditorei",89.2544999884012,FALSE,7,9.8125,19,61,"Tuesday"
2014-04-09,"Konditorei",96.4118611109018,FALSE,7,10.1875,20,21,"Wednesday"
2014-04-10,"Konditorei",72.2396331836692,FALSE,7,9.75,4,NA,"Thursday"
2014-04-11,"Konditorei",58.9219511045009,FALSE,6,12.0625,10,NA,"Friday"
2014-04-12,"Konditorei",54.5280148344852,FALSE,4,11.2,12,0,"Saturday"
2014-04-13,"Konditorei",138.42569385051,FALSE,6,11.0125,21,NA,"Sunday"
2014-04-14,"Konditorei",55.4508724176006,FALSE,5,8.9,23,61,"Monday"
2014-04-15,"Konditorei",85.7052852416814,FALSE,0,9.9125,15,NA,"Tuesday"
2014-04-16,"Konditorei",80.9877329185756,FALSE,0,11.3625,9,NA,"Wednesday"
2014-04-17,"Konditorei",81.8180814450846,FALSE,5,14.4,14,NA,"Thursday"
2014-04-20,"Konditorei",189.548617602604,FALSE,0,13.875,15,5,"Sunday"
2014-04-21,"Konditorei",89.0074737430748,FALSE,4,13.425,15,0,"Monday"
2014-04-23,"Konditorei",67.1712850654668,FALSE,8,9.825,11,21,"Wednesday"
2014-04-24,"Konditorei",61.1765774384312,FALSE,8,9.175,11,NA,"Thursday"
2014-04-25,"Konditorei",53.1570826268308,FALSE,0,13.5625,12,NA,"Friday"
2014-04-26,"Konditorei",72.1185398547604,FALSE,0,15.45,11,NA,"Saturday"
2014-04-27,"Konditorei",112.495745498543,FALSE,0,16.225,16,NA,"Sunday"
2014-04-28,"Konditorei",77.3638484419459,FALSE,0,15.8875,11,NA,"Monday"
2014-04-29,"Konditorei",65.3847746871142,FALSE,0,18.0875,8,0,"Tuesday"
2014-04-30,"Konditorei",51.0562893306812,FALSE,3,18,8,NA,"Wednesday"
2014-05-02,"Konditorei",77.6145056918161,FALSE,6,10.225,13,NA,"Friday"
2014-05-05,"Konditorei",293.109398326081,FALSE,8,10.7125,6,21,"Monday"
2014-05-06,"Konditorei",87.8622507140459,FALSE,7,15.775,9,NA,"Tuesday"
2014-05-07,"Konditorei",92.4936971920041,FALSE,4,14.2125,15,65,"Wednesday"
2014-05-08,"Konditorei",82.1783266012903,FALSE,7,12.45,10,63,"Thursday"
2014-05-09,"Konditorei",66.0161743425402,FALSE,6,12.3875,10,61,"Friday"
2014-05-10,"Konditorei",104.094163257842,FALSE,7,13.275,12,61,"Saturday"
2014-05-11,"Konditorei",147.881905447336,FALSE,7,11.5625,12,63,"Sunday"
2014-05-12,"Konditorei",67.4955434507817,FALSE,7,12.7,14,63,"Monday"
2014-05-13,"Konditorei",101.214069608519,FALSE,7,11.5625,15,21,"Tuesday"
2014-05-14,"Konditorei",41.4123064196756,FALSE,7,11.5625,16,NA,"Wednesday"
2014-05-15,"Konditorei",63.5101290538195,FALSE,2,13.7875,8,NA,"Thursday"
2014-05-16,"Konditorei",85.4807679768228,FALSE,5,13.8875,9,NA,"Friday"
2014-05-17,"Konditorei",50.3660101081308,FALSE,0,16.625,8,0,"Saturday"
2014-05-18,"Konditorei",149.244078377209,FALSE,4,16.5125,13,NA,"Sunday"
2014-05-19,"Konditorei",83.9681823631343,FALSE,6,13.7625,8,61,"Monday"
2014-05-20,"Konditorei",94.5737640355796,FALSE,0,20.725,12,NA,"Tuesday"
2014-05-21,"Konditorei",48.2108285393945,FALSE,2,26.8625,8,NA,"Wednesday"
2014-05-22,"Konditorei",77.5543202377256,FALSE,0,26.375,8,NA,"Thursday"
2014-05-23,"Konditorei",50.8008994806073,FALSE,7,18.0125,12,65,"Friday"
2014-05-24,"Konditorei",66.4306117273805,FALSE,2,17.9625,8,NA,"Saturday"
2014-05-25,"Konditorei",114.943972960342,FALSE,2,20.4625,11,NA,"Sunday"
2014-05-26,"Konditorei",91.0457110069583,FALSE,0,19.9625,13,NA,"Monday"
2014-05-27,"Konditorei",84.6280561362088,FALSE,7,12.8875,21,21,"Tuesday"
2014-05-29,"Konditorei",152.709702945456,FALSE,4,12.7,14,NA,"Thursday"
2014-05-30,"Konditorei",57.2454061447027,FALSE,0,17.9625,13,NA,"Friday"
2014-05-31,"Konditorei",68.1643312002004,FALSE,3,15.9125,15,NA,"Saturday"
2014-06-01,"Konditorei",129.4189036507,FALSE,7,13.825,6,21,"Sunday"
2014-06-02,"Konditorei",65.7363488821332,FALSE,0,17.625,9,NA,"Monday"
2014-06-03,"Konditorei",62.3903661114696,FALSE,1,20,9,NA,"Tuesday"
2014-06-04,"Konditorei",53.2308769671162,FALSE,1,21.4875,14,NA,"Wednesday"
2014-06-05,"Konditorei",76.2135588168066,FALSE,5,15.0375,18,65,"Thursday"
2014-06-07,"Konditorei",79.7188444198125,FALSE,0,17.9625,8,NA,"Saturday"
2014-06-08,"Konditorei",104.453562324412,FALSE,6,22.1,12,21,"Sunday"
2014-06-09,"Konditorei",143.977898792685,FALSE,0,20.6625,10,NA,"Monday"
2014-06-10,"Konditorei",70.2099274704429,FALSE,1,25.7875,9,NA,"Tuesday"
2014-06-11,"Konditorei",83.6581389182717,FALSE,7,20.5,8,61,"Wednesday"
2014-06-12,"Konditorei",37.4555594997625,FALSE,4,19.55,12,NA,"Thursday"
2014-06-13,"Konditorei",75.4496723357508,FALSE,7,17.45,18,21,"Friday"
2014-06-14,"Konditorei",63.8372762263068,FALSE,1,18.9125,13,NA,"Saturday"
2014-06-15,"Konditorei",113.198169900375,FALSE,0,19.275,8,NA,"Sunday"
2014-06-16,"Konditorei",81.5364761006443,FALSE,6,18.3125,10,0,"Monday"
2014-06-17,"Konditorei",57.1245129570396,FALSE,1,20.375,7,NA,"Tuesday"
2014-06-18,"Konditorei",58.7589360079372,FALSE,3,19.3,13,NA,"Wednesday"
2014-06-19,"Konditorei",88.1859744107587,FALSE,7,15.2875,19,21,"Thursday"
2014-06-20,"Konditorei",53.1800832506312,FALSE,7,15.9875,16,NA,"Friday"
2014-06-21,"Konditorei",55.3784359085427,TRUE,6,15.5125,18,61,"Saturday"
2014-06-22,"Konditorei",112.87846427577,TRUE,5,15.7,19,NA,"Sunday"
2014-06-23,"Konditorei",89.1125310007438,TRUE,4,16.5,17,NA,"Monday"
2014-06-24,"Konditorei",80.6814437485115,TRUE,7,14.3625,7,21,"Tuesday"
2014-06-25,"Konditorei",74.4274080594379,TRUE,0,18.4375,10,NA,"Wednesday"
2014-06-26,"Konditorei",84.8155438313241,TRUE,6,17.575,8,63,"Thursday"
2014-06-27,"Konditorei",65.0878866069292,TRUE,4,20.1625,7,95,"Friday"
2014-06-28,"Konditorei",105.33599228222,TRUE,6,16.9625,6,95,"Saturday"
2014-06-29,"Konditorei",139.687762195994,TRUE,7,17.3125,8,61,"Sunday"
2014-06-30,"Konditorei",79.3880324911908,FALSE,3,18.3375,12,NA,"Monday"
2014-07-01,"Konditorei",70.9302793020307,FALSE,6,15.6875,14,61,"Tuesday"
2014-07-02,"Konditorei",72.3068065016839,FALSE,6,17.1125,15,NA,"Wednesday"
2014-07-03,"Konditorei",70.715968983487,FALSE,7,20.4,9,NA,"Thursday"
2014-07-04,"Konditorei",55.6437295906243,FALSE,0,26.9375,10,NA,"Friday"
2014-07-05,"Konditorei",59.349824147119,FALSE,6,24.5875,10,65,"Saturday"
2014-07-06,"Konditorei",104.998588236863,FALSE,5,25.2375,6,NA,"Sunday"
2014-07-07,"Konditorei",115.213371214749,FALSE,5,20.8,10,NA,"Monday"
2014-07-08,"Konditorei",87.6708765599203,FALSE,7,19.6,15,63,"Tuesday"
2014-07-09,"Konditorei",83.4772394737553,FALSE,0,24.65,24,5,"Wednesday"
2014-07-10,"Konditorei",63.6686930675012,FALSE,0,24.757142,18,0,"Thursday"
2014-07-11,"Konditorei",72.8643980994303,FALSE,1,22.9375,18,NA,"Friday"
2014-07-12,"Konditorei",56.7325859363001,FALSE,0,20.375,12,NA,"Saturday"
2014-07-13,"Konditorei",140.534826137305,FALSE,7,18.6,10,61,"Sunday"
2014-07-14,"Konditorei",80.7491612883671,FALSE,7,19.45,15,63,"Monday"
2014-07-15,"Konditorei",60.3757248213977,FALSE,6,22.2625,9,NA,"Tuesday"
2014-07-16,"Konditorei",75.7094617154365,FALSE,6,19.4125,7,NA,"Wednesday"
2014-07-17,"Konditorei",44.5837021456503,FALSE,4,22.7625,7,NA,"Thursday"
2014-07-18,"Konditorei",65.1758893086205,FALSE,1,26.05,10,NA,"Friday"
2014-07-19,"Konditorei",63.9396602318238,FALSE,0,28.0625,13,NA,"Saturday"
2014-07-20,"Konditorei",113.342961427795,FALSE,3,24.3125,15,NA,"Sunday"
2014-07-21,"Konditorei",74.3176175346207,FALSE,0,23.4875,19,5,"Monday"
2014-07-22,"Konditorei",64.3379713508066,FALSE,0,24.9875,14,NA,"Tuesday"
2014-07-23,"Konditorei",62.0133222629487,FALSE,0,25,14,NA,"Wednesday"
2014-07-24,"Konditorei",55.5812697700574,FALSE,0,24.8375,11,NA,"Thursday"
2014-07-25,"Konditorei",72.4700702140274,FALSE,0,26.325,18,NA,"Friday"
2014-07-26,"Konditorei",54.4785321030328,FALSE,6,22.375,10,21,"Saturday"
2014-07-27,"Konditorei",130.342134846199,FALSE,3,25.55,12,21,"Sunday"
2014-07-28,"Konditorei",68.3374949476673,FALSE,0,24.7625,7,NA,"Monday"
2014-07-29,"Konditorei",89.7377834900339,FALSE,0,25.35,10,NA,"Tuesday"
2014-08-01,"Konditorei",55.4922004171488,FALSE,1,26.725,8,NA,"Friday"
2014-08-02,"Konditorei",71.2444851718065,FALSE,2,26.0875,12,NA,"Saturday"
2014-08-03,"Konditorei",100.964636640682,FALSE,5,23.0875,9,63,"Sunday"
2014-08-04,"Konditorei",79.889568584304,FALSE,6,22.5125,8,NA,"Monday"
2014-08-06,"Konditorei",97.1130711484701,FALSE,0,22.825,10,NA,"Wednesday"
2014-08-07,"Konditorei",47.3199692188423,FALSE,7,20.3125,6,61,"Thursday"
2014-08-10,"Konditorei",151.093936302627,FALSE,6,23.1,12,NA,"Sunday"
2014-08-11,"Konditorei",91.1963472550968,FALSE,4,20.075,13,21,"Monday"
2014-08-12,"Konditorei",63.2167591821066,FALSE,5,16.9125,12,95,"Tuesday"
2014-08-13,"Konditorei",76.235138727592,FALSE,2,20.9375,10,NA,"Wednesday"
2014-08-14,"Konditorei",57.2280256624507,FALSE,7,18.05,10,65,"Thursday"
2014-08-15,"Konditorei",87.458687582647,FALSE,6,18.3625,8,61,"Friday"
2014-08-16,"Konditorei",72.4171950384352,FALSE,6,17.2,15,61,"Saturday"
2014-08-18,"Konditorei",142.146441343042,FALSE,6,15.2,15,61,"Monday"
2014-08-19,"Konditorei",57.8173464999656,FALSE,6,14.0875,12,61,"Tuesday"
2014-08-20,"Konditorei",79.2795151180945,FALSE,5,15.675,17,21,"Wednesday"
2014-08-21,"Konditorei",129.380176748505,FALSE,5,16.2625,11,21,"Thursday"
2014-08-22,"Konditorei",141.593761741229,FALSE,7,16.325,12,61,"Friday"
2014-08-23,"Konditorei",83.6088309577645,FALSE,4,15.9875,11,21,"Saturday"
2014-08-24,"Konditorei",153.573168857594,FALSE,3,16.3125,20,21,"Sunday"
2014-08-25,"Konditorei",86.6579211950299,FALSE,5,14.7875,13,65,"Monday"
2014-08-26,"Konditorei",64.7300809868511,FALSE,3,17.325,7,NA,"Tuesday"
2014-08-27,"Konditorei",91.7596012818803,FALSE,1,19.875,9,NA,"Wednesday"
2014-08-28,"Konditorei",62.5912389709587,FALSE,0,19.75,9,0,"Thursday"
2014-08-29,"Konditorei",82.0627400312176,FALSE,5,19.125,12,63,"Friday"
2014-08-30,"Konditorei",73.6875276947211,FALSE,7,17.75,9,61,"Saturday"
2014-08-31,"Konditorei",173.204821790261,FALSE,7,16.375,8,21,"Sunday"
2014-09-02,"Konditorei",57.3142573687701,FALSE,2,18.375,13,NA,"Tuesday"
2014-09-03,"Konditorei",87.8687082235248,FALSE,2,18.75,13,NA,"Wednesday"
2014-09-04,"Konditorei",72.2598802255058,FALSE,0,20,15,NA,"Thursday"
2014-09-05,"Konditorei",100.039080697173,FALSE,2,21.375,10,NA,"Friday"
2014-09-06,"Konditorei",81.5506858317984,FALSE,2,24,5,NA,"Saturday"
2014-09-07,"Konditorei",121.70644713533,FALSE,5,20,6,21,"Sunday"
2014-09-08,"Konditorei",76.831488372097,FALSE,4,17.375,12,21,"Monday"
2014-09-09,"Konditorei",44.9555309113161,FALSE,6,17.125,16,63,"Tuesday"
2014-09-11,"Konditorei",85.1686827007037,FALSE,4,17.375,13,NA,"Thursday"
2014-09-12,"Konditorei",86.8549239870084,FALSE,1,18.25,11,NA,"Friday"
2014-09-13,"Konditorei",95.0356469783593,FALSE,7,17,12,NA,"Saturday"
2014-09-14,"Konditorei",61.6496610362342,FALSE,7,17.625,14,61,"Sunday"
2014-09-15,"Konditorei",65.4469957924061,FALSE,2,19.75,13,NA,"Monday"
2014-09-16,"Konditorei",89.2613596631694,FALSE,0,20.125,13,NA,"Tuesday"
2014-09-17,"Konditorei",42.4632525722224,FALSE,1,19.875,18,NA,"Wednesday"
2014-09-18,"Konditorei",66.1599462279164,FALSE,0,20.5,13,NA,"Thursday"
2014-09-19,"Konditorei",67.7692374014595,FALSE,0,20.75,9,5,"Friday"
2014-09-20,"Konditorei",92.9711766878255,FALSE,3,19.375,7,10,"Saturday"
2014-09-21,"Konditorei",137.727348019177,FALSE,4,17,15,21,"Sunday"
2014-09-23,"Konditorei",59.5734018328688,FALSE,4,14.75,6,NA,"Tuesday"
2014-09-24,"Konditorei",61.6804845934115,FALSE,7,15.375,10,63,"Wednesday"
2014-09-25,"Konditorei",43.0705910015315,FALSE,7,14.5,17,61,"Thursday"
2014-09-26,"Konditorei",64.1347190059562,FALSE,7,16.75,13,61,"Friday"
2014-09-27,"Konditorei",78.5482535287746,FALSE,2,16.375,14,NA,"Saturday"
2014-09-28,"Konditorei",97.3262195437161,FALSE,4,18.5,7,NA,"Sunday"
2014-09-29,"Konditorei",56.6829857088611,FALSE,6,18.125,6,NA,"Monday"
2014-09-30,"Konditorei",83.5718858944338,FALSE,7,16.5,5,61,"Tuesday"
2014-10-01,"Konditorei",73.4335227011685,FALSE,6,17.75,6,10,"Wednesday"
2014-10-02,"Konditorei",121.311910293281,FALSE,6,18,6,NA,"Thursday"
2014-10-03,"Konditorei",139.076621627262,FALSE,3,20,6,10,"Friday"
2014-10-04,"Konditorei",107.332625116256,FALSE,0,18.5,8,5,"Saturday"
2014-10-05,"Konditorei",153.449384381621,FALSE,1,16.25,7,NA,"Sunday"
2014-10-06,"Konditorei",121.029174320845,FALSE,2,15.75,15,10,"Monday"
2014-10-07,"Konditorei",98.6406413025411,FALSE,7,13,10,65,"Tuesday"
2014-10-08,"Konditorei",93.0857225354518,FALSE,6,14.125,10,61,"Wednesday"
2014-10-09,"Konditorei",109.984020692928,FALSE,5,17.875,10,NA,"Thursday"
2014-10-11,"Konditorei",115.088270399923,FALSE,3,17,5,NA,"Saturday"
2014-10-12,"Konditorei",169.310379668465,FALSE,5,15.125,7,20,"Sunday"
2014-10-13,"Konditorei",95.5543324237472,FALSE,7,12.625,12,63,"Monday"
2014-10-14,"Konditorei",94.2003510325564,FALSE,6,14,5,61,"Tuesday"
2014-10-15,"Konditorei",86.8965837803107,FALSE,7,13.875,6,21,"Wednesday"
2014-10-16,"Konditorei",88.3273776763051,FALSE,7,13.5,6,61,"Thursday"
2014-10-17,"Konditorei",66.2492456777236,FALSE,7,14.375,10,65,"Friday"
2014-10-18,"Konditorei",88.9035251767277,FALSE,7,15.25,7,21,"Saturday"
2014-10-19,"Konditorei",113.131097897476,FALSE,7,17.375,13,95,"Sunday"
2014-10-20,"Konditorei",71.677546297344,FALSE,6,14.625,18,61,"Monday"
2014-10-21,"Konditorei",60.7824435466895,FALSE,7,12.5,9,63,"Tuesday"
2014-10-22,"Konditorei",84.0627079906616,FALSE,6,13,12,0,"Wednesday"
2014-10-23,"Konditorei",84.836446255569,FALSE,6,13.125,7,0,"Thursday"
2014-10-24,"Konditorei",55.0725703609042,FALSE,7,13.5,9,NA,"Friday"
2014-10-25,"Konditorei",103.274974415436,FALSE,7,12.125,7,61,"Saturday"
2014-10-26,"Konditorei",161.676201511044,FALSE,5,12.75,9,0,"Sunday"
2014-10-27,"Konditorei",99.2634442963349,FALSE,2,14.5,9,NA,"Monday"
2014-10-28,"Konditorei",81.6837671880442,FALSE,0,13.875,8,NA,"Tuesday"
2014-10-29,"Konditorei",55.9060009520091,FALSE,7,8.375,7,20,"Wednesday"
2014-10-30,"Konditorei",75.6116667723772,FALSE,2,10.625,5,10,"Thursday"
2014-10-31,"Konditorei",52.9074695440103,FALSE,8,12.875,5,10,"Friday"
2014-11-01,"Konditorei",79.5177877444727,FALSE,2,16.5,8,0,"Saturday"
2014-11-02,"Konditorei",148.665068032433,FALSE,3,15.375,10,21,"Sunday"
2014-11-03,"Konditorei",52.609826768818,FALSE,4,13.75,12,0,"Monday"
2014-11-04,"Konditorei",56.3444577705587,FALSE,7,11.625,8,61,"Tuesday"
2014-11-05,"Konditorei",79.5612659468646,FALSE,7,9.5,11,61,"Wednesday"
2014-11-06,"Konditorei",61.5654831293085,FALSE,5,8.875,10,0,"Thursday"
2014-11-07,"Konditorei",63.3356111115402,FALSE,0,8.625,9,10,"Friday"
2014-11-08,"Konditorei",67.0208643146814,FALSE,6,10.25,8,NA,"Saturday"
2014-11-09,"Konditorei",140.81601620882,FALSE,3,10.625,8,NA,"Sunday"
2014-11-10,"Konditorei",71.5877599076694,FALSE,6,8.75,7,61,"Monday"
2014-11-11,"Konditorei",69.4491859213357,FALSE,2,8.625,7,10,"Tuesday"
2014-11-12,"Konditorei",55.9875188664014,FALSE,7,9.75,10,10,"Wednesday"
2014-11-13,"Konditorei",72.5288404761461,FALSE,7,10.75,4,28,"Thursday"
